
 --- Table  1: Summary of nuclide data: 

 Data for 282 nuclides included in calculation:

 - 282 Transport nuclides
 - No dosimetry nuclides
 - No decay nuclides
 - 8094 reaction channels
 - 3441 special reactions
 - No transmutation reactions
 - 79 transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - All reaction linked to target

 Columns:

  1. Index
  2. Level (first occurence in transmutation paths)
  3. Name (nuclide identifier data)
  4. Library ID
  5. Primary data type: TRA = transport
                        DOS = dosimetry
                        SAB = thermal scattering
                        DEC = only decay data
                        STR = only structural data (mass)
                        PHO = photon interaction data
  6. Z (atomic number)
  7. A (isotope number)
  8. I (isomeric state)
  9. Atomic weight
 10. Temperature (in Kelvin)
 11. Decay constant (1/s)
 12. Flags: I - nuclide is present in initial composition
            B - nuclide is involved in burnup calculation
            A - nuclide is produced as activation product
            D - nuclide is produced as decay product
            F - nuclide is produced as fission product
            B - nuclide is produced in decay or transmutation branching
            T - nuclide has neutron transport cross section data
            S - nuclide has S(a,b) data
            I - nuclide has isomeric branching reactions
            F - nuclide is fissile
            P - nuclide is a delayed neutron precursor
            D - nuclide has delayed neutron data
            U - nuclide has uses ures ptable data
            T - nuclide cross sections are adjusted by TMS
            D - nuclide has dosimetry cross section data
            R - nuclide has radioactive decay data
            N - nuclide has neutron-induced fission yield data
            S - nuclide has spontaneous fission yield data
            P - nuclide has photon transport cross section data
            T - nuclide has supplementary transmutation cross section data

 Nuclide   49 / 282 : 38088.09c -- strontium 88 (Sr-88)

 Pointers                     : 172891 44879104
 Primary type                 : Transport
 Nuclide ZAI                  : 380880
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/38088ENDF7.ace
 Atomic weight (AW)           : 87.90515
 Atomic weight ratio (AWR)    : 87.15000
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has no ures ptable data
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 34 reaction channels
 - 6 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 34 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -1.11130E+01 MeV  Emin = 1.12405E+01 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.95410E+01 MeV  Emin = 1.97660E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -7.91050E+00 MeV  Emin = 9.00000E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     28  Q = -1.06120E+01 MeV  Emin = 1.24000E+01 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     51  Q = -1.83610E+00 MeV  Emin = 1.85720E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   7    MT =     52  Q = -2.73410E+00 MeV  Emin = 2.76550E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
   8    MT =     53  Q = -3.15200E+00 MeV  Emin = 3.18820E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
   9    MT =     54  Q = -3.21850E+00 MeV  Emin = 3.25543E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  10    MT =     55  Q = -3.48660E+00 MeV  Emin = 3.52661E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  11    MT =     56  Q = -3.52290E+00 MeV  Emin = 3.56332E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  12    MT =     57  Q = -3.58480E+00 MeV  Emin = 3.62594E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  13    MT =     58  Q = -3.63510E+00 MeV  Emin = 3.67681E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  14    MT =     59  Q = -3.95260E+00 MeV  Emin = 3.99800E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  15    MT =     60  Q = -4.01960E+00 MeV  Emin = 4.06572E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  16    MT =     61  Q = -4.03560E+00 MeV  Emin = 4.08191E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 11. excited state
  17    MT =     62  Q = -4.03910E+00 MeV  Emin = 4.08545E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 12. excited state
  18    MT =     63  Q = -4.17040E+00 MeV  Emin = 4.21830E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 13. excited state
  19    MT =     64  Q = -4.17100E+00 MeV  Emin = 4.21890E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 14. excited state
  20    MT =     65  Q = -4.22720E+00 MeV  Emin = 4.27571E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 15. excited state
  21    MT =     66  Q = -4.26870E+00 MeV  Emin = 4.31770E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 16. excited state
  22    MT =     67  Q = -4.29970E+00 MeV  Emin = 4.34904E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 17. excited state
  23    MT =     68  Q = -4.36820E+00 MeV  Emin = 4.41832E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 18. excited state
  24    MT =     69  Q = -4.41390E+00 MeV  Emin = 4.46455E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 19. excited state
  25    MT =     70  Q = -4.45200E+00 MeV  Emin = 4.50310E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 20. excited state
  26    MT =     71  Q = -4.48500E+00 MeV  Emin = 4.53650E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 21. excited state
  27    MT =     72  Q = -4.51400E+00 MeV  Emin = 4.56580E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 22. excited state
  28    MT =     91  Q = -4.51400E+00 MeV  Emin = 4.56580E+00 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  29    MT =    102  Q =  6.36700E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  30    MT =    103  Q = -4.53270E+00 MeV  Emin = 6.00130E+00 MeV  frac = 1.00000E+00  : (n,p)
  31    MT =    104  Q = -8.38720E+00 MeV  Emin = 9.65000E+00 MeV  frac = 1.00000E+00  : (n,d)
  32    MT =    105  Q = -1.20500E+01 MeV  Emin = 1.35000E+01 MeV  frac = 1.00000E+00  : (n,t)
  33    MT =    106  Q = -1.15140E+01 MeV  Emin = 1.80000E+01 MeV  frac = 1.00000E+00  : (n,He-3)
  34    MT =    107  Q = -7.92740E-01 MeV  Emin = 2.00000E+00 MeV  frac = 1.00000E+00  : (n,alpha)

 6 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 6.00130E+00 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 9.65000E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 1.32500E+01 MeV  : total triton production
   4    MT =    206  Q =  0.00000E+00 MeV  Emin = 1.80000E+01 MeV  : total He-3 production
   5    MT =    207  Q =  0.00000E+00 MeV  Emin = 2.00000E+00 MeV  : total alpha production
   6    MT =      4  Q =  0.00000E+00 MeV  Emin = 1.85720E+00 MeV  : total inelastic scattering

 Nuclide   50 / 282 : 38089.09c -- strontium 89 (Sr-89)

 Pointers                     : 175876 44967754
 Primary type                 : Transport
 Nuclide ZAI                  : 380890
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/38089ENDF7.ace
 Atomic weight (AW)           : 88.90776
 Atomic weight ratio (AWR)    : 88.14400
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 29 reaction channels
 - 6 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 29 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -6.36700E+00 MeV  Emin = 6.43924E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.74800E+01 MeV  Emin = 1.76783E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -7.15970E+00 MeV  Emin = 1.30000E+01 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     28  Q = -1.09000E+01 MeV  Emin = 1.30000E+01 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     51  Q = -1.03200E+00 MeV  Emin = 1.04371E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   7    MT =     52  Q = -1.47340E+00 MeV  Emin = 1.49012E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
   8    MT =     53  Q = -1.94020E+00 MeV  Emin = 1.96221E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
   9    MT =     54  Q = -2.00760E+00 MeV  Emin = 2.03040E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  10    MT =     55  Q = -2.05740E+00 MeV  Emin = 2.08074E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  11    MT =     56  Q = -2.06140E+00 MeV  Emin = 2.08480E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  12    MT =     57  Q = -2.07880E+00 MeV  Emin = 2.10240E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  13    MT =     58  Q = -2.28020E+00 MeV  Emin = 2.30610E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  14    MT =     59  Q = -2.45160E+00 MeV  Emin = 2.47941E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  15    MT =     60  Q = -2.57010E+00 MeV  Emin = 2.59930E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  16    MT =     61  Q = -2.67500E+00 MeV  Emin = 2.70535E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 11. excited state
  17    MT =     62  Q = -2.70710E+00 MeV  Emin = 2.73781E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 12. excited state
  18    MT =     63  Q = -2.80500E+00 MeV  Emin = 2.83682E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 13. excited state
  19    MT =     64  Q = -2.91600E+00 MeV  Emin = 2.94910E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 14. excited state
  20    MT =     65  Q = -2.93060E+00 MeV  Emin = 2.96385E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 15. excited state
  21    MT =     66  Q = -2.96170E+00 MeV  Emin = 2.99530E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 16. excited state
  22    MT =     67  Q = -3.07300E+00 MeV  Emin = 3.10790E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 17. excited state
  23    MT =     91  Q = -3.07300E+00 MeV  Emin = 3.10790E+00 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  24    MT =    102  Q =  7.80240E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  25    MT =    103  Q = -3.71950E+00 MeV  Emin = 5.50000E+00 MeV  frac = 1.00000E+00  : (n,p)
  26    MT =    104  Q = -8.67500E+00 MeV  Emin = 1.15000E+01 MeV  frac = 1.00000E+00  : (n,d)
  27    MT =    105  Q = -8.49660E+00 MeV  Emin = 1.12500E+01 MeV  frac = 1.00000E+00  : (n,t)
  28    MT =    106  Q = -1.23650E+01 MeV  Emin = 1.85000E+01 MeV  frac = 1.00000E+00  : (n,He-3)
  29    MT =    107  Q =  2.69760E+00 MeV  Emin = 2.83680E+00 MeV  frac = 1.00000E+00  : (n,alpha)

 6 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 5.50000E+00 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 1.15000E+01 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 1.12500E+01 MeV  : total triton production
   4    MT =    206  Q =  0.00000E+00 MeV  Emin = 1.85000E+01 MeV  : total He-3 production
   5    MT =    207  Q =  0.00000E+00 MeV  Emin = 2.83680E+00 MeV  : total alpha production
   6    MT =      4  Q =  0.00000E+00 MeV  Emin = 1.04371E+00 MeV  : total inelastic scattering

 Nuclide   51 / 282 : 38090.09c -- strontium 90 (Sr-90)

 Pointers                     : 178501 45037788
 Primary type                 : Transport
 Nuclide ZAI                  : 380900
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/38090ENDF7.ace
 Atomic weight (AW)           : 89.90765
 Atomic weight ratio (AWR)    : 89.13530
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has no isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 17 reaction channels
 - 5 special reactions
 - No transmutation reactions
 - No transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 17 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -7.80780E+00 MeV  Emin = 8.00000E+00 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     17  Q = -1.41763E+01 MeV  Emin = 1.43354E+01 MeV  frac = 1.00000E+00  : (n,3n)
   4    MT =     22  Q = -5.09359E+00 MeV  Emin = 5.64486E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   5    MT =     28  Q = -1.15113E+01 MeV  Emin = 1.20000E+01 MeV  frac = 1.00000E+00  : (n,np)
   6    MT =     32  Q = -1.63923E+01 MeV  Emin = 1.70000E+01 MeV  frac = 1.00000E+00  : (n,nd)
   7    MT =     51  Q = -8.31699E-01 MeV  Emin = 8.41031E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   8    MT =     52  Q = -1.65590E+00 MeV  Emin = 1.67448E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
   9    MT =     53  Q = -1.89230E+00 MeV  Emin = 1.91353E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
  10    MT =     54  Q = -2.20700E+00 MeV  Emin = 2.23176E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
  11    MT =     55  Q = -2.49730E+00 MeV  Emin = 2.52532E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  12    MT =     91  Q = -2.52790E+00 MeV  Emin = 2.55626E+00 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  13    MT =    102  Q =  5.80269E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  14    MT =    103  Q = -5.58223E+00 MeV  Emin = 6.00000E+00 MeV  frac = 1.00000E+00  : (n,p)
  15    MT =    104  Q = -9.20122E+00 MeV  Emin = 1.00000E+01 MeV  frac = 1.00000E+00  : (n,d)
  16    MT =    105  Q = -1.02072E+01 MeV  Emin = 1.10000E+01 MeV  frac = 1.00000E+00  : (n,t)
  17    MT =    107  Q =  4.26505E-01 MeV  Emin = 5.00000E-01 MeV  frac = 1.00000E+00  : (n,alpha)

 5 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 6.00000E+00 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 9.96750E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 1.09920E+01 MeV  : total triton production
   4    MT =    207  Q =  0.00000E+00 MeV  Emin = 5.00000E-01 MeV  : total alpha production
   5    MT =      4  Q =  0.00000E+00 MeV  Emin = 8.41031E-01 MeV  : total inelastic scattering

 Nuclide   52 / 282 : 39089.09c -- yttrium 89 (Y-89)

 Pointers                     : 180190 45063818
 Primary type                 : Transport
 Nuclide ZAI                  : 390890
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/39089ENDF68.ace
 Atomic weight (AW)           : 88.90575
 Atomic weight ratio (AWR)    : 88.14200
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has no ures ptable data
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 23 reaction channels
 - 6 special reactions
 - No transmutation reactions
 - 1 transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 23 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
   2    MT =     16  Q = -1.14700E+01 MeV  Emin = 1.16001E+01 MeV  frac = 1.00000E+00  : (n,2n)
   3    MT =     22  Q = -7.96200E+00 MeV  Emin = 8.05233E+00 MeV  frac = 1.00000E+00  : (n,nalpha)
   4    MT =     28  Q = -7.07100E+00 MeV  Emin = 7.15122E+00 MeV  frac = 1.00000E+00  : (n,np)
   5    MT =     51  Q = -9.08700E-01 MeV  Emin = 9.19010E-01 MeV  frac = 1.00000E+00  : inelastic scatt. to 1. excited state
   6    MT =     52  Q = -1.50300E+00 MeV  Emin = 1.52005E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 2. excited state
   7    MT =     53  Q = -1.75000E+00 MeV  Emin = 1.77000E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 3. excited state
   8    MT =     54  Q = -2.22500E+00 MeV  Emin = 2.25024E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 4. excited state
   9    MT =     55  Q = -2.53100E+00 MeV  Emin = 2.55972E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 5. excited state
  10    MT =     56  Q = -2.57100E+00 MeV  Emin = 2.60017E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 6. excited state
  11    MT =     57  Q = -2.62100E+00 MeV  Emin = 2.65074E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 7. excited state
  12    MT =     58  Q = -2.86800E+00 MeV  Emin = 2.90054E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 8. excited state
  13    MT =     59  Q = -2.87800E+00 MeV  Emin = 2.91065E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 9. excited state
  14    MT =     60  Q = -3.06500E+00 MeV  Emin = 3.10000E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 10. excited state
  15    MT =     61  Q = -3.10500E+00 MeV  Emin = 3.14023E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 11. excited state
  16    MT =     62  Q = -3.13500E+00 MeV  Emin = 3.17057E+00 MeV  frac = 1.00000E+00  : inelastic scatt. to 12. excited state
  17    MT =     91  Q = -3.16400E+00 MeV  Emin = 3.20000E+00 MeV  frac = 1.00000E+00  : inelastic scattering to continuum
  18    MT =    102  Q =  6.85700E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)
  19    MT =    103  Q = -7.10000E-01 MeV  Emin = 7.18055E-01 MeV  frac = 1.00000E+00  : (n,p)
  20    MT =    104  Q = -4.84900E+00 MeV  Emin = 4.90402E+00 MeV  frac = 1.00000E+00  : (n,d)
  21    MT =    105  Q = -9.70500E+00 MeV  Emin = 9.81511E+00 MeV  frac = 1.00000E+00  : (n,t)
  22    MT =    106  Q = -9.96100E+00 MeV  Emin = 1.00740E+01 MeV  frac = 1.00000E+00  : (n,He-3)
  23    MT =    107  Q =  6.89000E-01 MeV  Emin = 1.56000E-06 MeV  frac = 1.00000E+00  : (n,alpha)

 1 additional transport branch:

   1    MT =    102  Q =  6.85700E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : (n,gamma)

 6 special reactions:

   1    MT =    203  Q =  0.00000E+00 MeV  Emin = 7.18055E-01 MeV  : total proton production
   2    MT =    204  Q =  0.00000E+00 MeV  Emin = 4.90300E+00 MeV  : total deuteron production
   3    MT =    205  Q =  0.00000E+00 MeV  Emin = 9.81511E+00 MeV  : total triton production
   4    MT =    206  Q =  0.00000E+00 MeV  Emin = 1.00740E+01 MeV  : total He-3 production
   5    MT =    207  Q =  0.00000E+00 MeV  Emin = 1.56000E-06 MeV  : total alpha production
   6    MT =      4  Q =  0.00000E+00 MeV  Emin = 9.19010E-01 MeV  : total inelastic scattering

 Nuclide   53 / 282 : 39090.09c -- yttrium 90 (Y-90)

 Pointers                     : 182474 45121194
 Primary type                 : Transport
 Nuclide ZAI                  : 390900
 Library ID                   : 09c
 Cross section data file      : /home/andrei2/serpent/xsdata/endfb7/acedata/39090ENDF7.ace
 Atomic weight (AW)           : 89.90715
 Atomic weight ratio (AWR)    : 89.13480
 Temperature                  : 908.0 Kelvin
 XS temperature               : 908.0 Kelvin
 Minimum and maximum energy   : 1.00000E-11 2.00000E+01
 Half-life                    : N/A
 Specific ingestion toxicity  : N/A
 Specific inhalation toxicity : N/A

 - Nuclide is not involved in burnup calculation
 - Nuclide has neutron transport data
 - Nuclide has no photon transport data
 - Nuclide has no S(a,b) data
 - Nuclide has isomeric branching data
 - Nuclide is not fissile
 - Nuclide is not a delayed neutron precursor
 - Nuclide has no delayed neutron data
 - Nuclide has ures ptable data but it is not used
 - Nuclide temperature is not adjusted with TMS
 - Nuclide has no dosimetry data
 - Nuclide has no decay data
 - Nuclide has no supplementary transmutation cross section data
 - Nuclide has no NFY data
 - Nuclide has no SFY data

 - 55 reaction channels
 - 3 special reactions
 - No transmutation reactions
 - 1 transmutation branch reactions
 - No decay reactions
 - No decay branch reactions
 - No transmutation paths

 55 reactions channel:

   1    MT =      2  Q =  0.00000E+00 MeV  Emin = 1.00000E-11 MeV  frac = 1.00000E+00  : elastic scattering
